id,imdb_id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_name,year_by_5,year_by_10,genre_01,genre_02,genre_03,director_01,director_02,cast_num,actor_01,actor_02,actor_03,actor_04
26018,tt1528734,0.1298,Food Matters,Ian Brighthope|Jerome Burne|Phillip Day|Charlotte Gerson|Dr. Dan Rogers,James Colquhoun,80.0,Documentary,Sunfilm Entertainment,2008-01-01,16,7.0,2008,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Documentary,nan,nan,James Colquhoun,nan,5,Ian Brighthope,Jerome Burne,Phillip Day,Charlotte Gerson
12683,tt0913951,0.128781,Alone in the Dark 2,Rick Yune|Lance Henriksen|Bill Moseley|Ralf Moeller|Danny Trejo,Michael Roesch|Peter Scheerer,88.0,Action|Fantasy|Horror,HJB Filmproduktion,2008-09-01,13,3.2,2008,4658818.51552217,57064772.97547143,9,September,2005-2010,2000-2010,Action,Fantasy,Horror,Michael Roesch,Peter Scheerer,5,Rick Yune,Lance Henriksen,Bill Moseley,Ralf Moeller
22556,tt0954990,0.127309999999999,The Yellow Handkerchief,William Hurt|Maria Bello|Kristen Stewart|Eddie Redmayne|Veronica Russell,Udayan Prasad,102.0,Drama|Romance,area japan,2008-12-17,30,6.6,2008,15191799.5071375,321053.362917506,12,December,2005-2010,2000-2010,Drama,Romance,nan,Udayan Prasad,nan,5,William Hurt,Maria Bello,Kristen Stewart,Eddie Redmayne
15365,tt1001562,0.133564,Witless Protection,Larry the Cable Guy|Ivana MiliÄeviÄ‡|Jenny McCarthy|Yaphet Kotto|Peter Stormare,Charles Robert Carner,97.0,Action|Adventure|Comedy|Crime,Parallel Films,2008-02-22,12,4.4,2008,19419965.007528078,57064772.97547143,2,February,2005-2010,2000-2010,Action,Adventure,Comedy,Charles Robert Carner,nan,5,Larry the Cable Guy,Ivana MiliÄeviÄ‡,Jenny McCarthy,Yaphet Kotto
140656,tt1315885,0.152615,MamÃ¡,Victoria Harris|Irma Monroig|Berta Ros,Andy Muschietti,3.0,Horror,Toma 78,2008-10-07,11,6.0,2008,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Horror,nan,nan,Andy Muschietti,nan,3,Victoria Harris,Irma Monroig,Berta Ros,nan
8899,tt1186369,0.117631,Le Silence de Lorna,Arta Dobroshi|JÃ©rÃ©mie Renier|Fabrizio Rongione|Alban Ukaj|Morgan Marinne,Jean-Pierre Dardenne|Luc Dardenne,105.0,Crime|Drama,Archipel 35|Mogador Film,2008-08-27,22,6.3,2008,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Crime,Drama,nan,Jean-Pierre Dardenne,Luc Dardenne,5,Arta Dobroshi,JÃ©rÃ©mie Renier,Fabrizio Rongione,Alban Ukaj
19222,tt0922547,0.117211,Parasomnia,Sean Young|Patrick Kilpatrick|Dylan Purcell|Cherilyn Wilson|Jeffrey Combs,William Malone,103.0,Horror|Thriller,Luminous Processes|Rising Storm Productions,2008-10-17,11,4.6,2008,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Horror,Thriller,nan,William Malone,nan,5,Sean Young,Patrick Kilpatrick,Dylan Purcell,Cherilyn Wilson
15942,tt1179855,0.113456,Go Fast,Roschdy Zem|Olivier Gourmet|David Saracino|Jean-Michel FÃªte|Jil Milan,Olivier Van Hoofstadt,90.0,Action|Crime,Sofica Europacorp|Europa Corp|Avalanche Productions|Canal+,2008-10-01,25,5.4,2008,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Action,Crime,nan,Olivier Van Hoofstadt,nan,5,Roschdy Zem,Olivier Gourmet,David Saracino,Jean-Michel FÃªte
13636,tt1151309,0.111351,Bigger Stronger Faster*,Chris Bell|Mark Bellinghaus|Mike Bell,Chris Bell,105.0,Documentary,BSF Film,2008-05-30,21,6.8,2008,19419965.007528078,311746.866539433,5,May,2005-2010,2000-2010,Documentary,nan,nan,Chris Bell,nan,3,Chris Bell,Mark Bellinghaus,Mike Bell,nan
23190,tt1173907,0.051507,Life After People,John Anderson|David Brin|Bill Bruninga|Ron Chesser|Dr. Howard Oliver,David de Vries,94.0,Documentary,Flight 33 Productions,2008-01-21,11,6.9,2008,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Documentary,nan,nan,David de Vries,nan,5,John Anderson,David Brin,Bill Bruninga,Ron Chesser
13797,tt1104835,0.107245,Feast II: Sloppy Seconds,Jenny Wade|Clu Gulager|Diane Ayala Goldner|Martin Klebba|Cassie Shea Watson,John Gulager,97.0,Action|Comedy|Horror,Neo Art & Logic|LivePlanet|Dimension Extreme,2008-10-07,22,5.1,2008,2025573.26761833,57064772.97547143,10,October,2005-2010,2000-2010,Action,Comedy,Horror,John Gulager,nan,5,Jenny Wade,Clu Gulager,Diane Ayala Goldner,Martin Klebba
32579,tt0796307,0.104739,La Misma Luna,Kate del Castillo|AdriÃ¡n Alonso Barona|Eugenio Derbez|America Ferrera|Angelina PelÃ¡ez,Patricia Riggen,106.0,Drama|Foreign,20th Century Fox,2008-03-20,16,7.3,2008,19419965.007528078,23609465.2202993,3,March,2005-2010,2000-2010,Drama,Foreign,nan,Patricia Riggen,nan,5,Kate del Castillo,AdriÃ¡n Alonso Barona,Eugenio Derbez,America Ferrera
34482,tt1059905,0.10378,The Clique,Elizabeth McLaughlin|Ellen Marlow|Sophie Anna Everhard|Samantha Boscarino|Bridgit Mendler,Michael Lembeck,87.0,Comedy|Drama|Family,Alloy Entertainment,2008-11-11,19,5.7,2008,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Comedy,Drama,Family,Michael Lembeck,nan,5,Elizabeth McLaughlin,Ellen Marlow,Sophie Anna Everhard,Samantha Boscarino
15584,tt1152758,0.102845,Dear Zachary: A Letter to a Son About His Father,Kurt Kuenne|Andrew Bagby|David Bagby|Kathleen Bagby|Shirley Turner,Kurt Kuenne,95.0,Crime|Documentary,MSNBC Films,2008-10-31,74,8.3,2008,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Crime,Documentary,nan,Kurt Kuenne,nan,5,Kurt Kuenne,Andrew Bagby,David Bagby,Kathleen Bagby
23174,tt1172060,0.101795,It's Alive,Bijou Phillips|James Murray|RaphaÃ«l Coleman|Owen Teale|Ty Glaser,Josef Rusnak,80.0,Horror,Alive Productions|Amicus Entertainment,2008-08-15,11,4.2,2008,11140652.9719008,15698192.824042,8,August,2005-2010,2000-2010,Horror,nan,nan,Josef Rusnak,nan,5,Bijou Phillips,James Murray,RaphaÃ«l Coleman,Owen Teale
16999,tt1135493,0.101733,Fire and Ice: The Dragon Chronicles,Amy Acker|Tom Wisdom|John Rhys-Davies|Arnold Vosloo|Oana Pellea,Pitof,84.0,Drama|Fantasy|Adventure,Media Pro Pictures,2008-09-18,15,4.6,2008,3038359.9014275,57064772.97547143,9,September,2005-2010,2000-2010,Drama,Fantasy,Adventure,Pitof,nan,5,Amy Acker,Tom Wisdom,John Rhys-Davies,Arnold Vosloo
20034,tt1093369,0.121316,Hush,William Ash|Christine Bottomley|Andreas Wisniewski|Claire Keelan|Stuart McQuarrie,Mark Tonderai,91.0,Foreign|Horror|Thriller,EM Media|UK Film Council|Screen Yorkshire|WarpX|PathÃ©,2008-08-13,15,5.3,2008,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Foreign,Horror,Thriller,Mark Tonderai,nan,5,William Ash,Christine Bottomley,Andreas Wisniewski,Claire Keelan
17630,tt1132608,0.012003,Vilaine,Marilou Berry|FrÃ©dÃ©rique Bel|Chantal Lauby|Pierre-FranÃ§ois Martin-Laval|JosÃ©phine de Meaux,Allan Mauduit,93.0,Comedy,KarÃ© Productions,2008-11-12,44,5.5,2008,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Comedy,nan,nan,Allan Mauduit,nan,5,Marilou Berry,FrÃ©dÃ©rique Bel,Chantal Lauby,Pierre-FranÃ§ois Martin-Laval
26233,tt1018817,0.364854,April Fool's Day,Taylor Cole|Josh Henderson|Scout Taylor-Compton|Joseph McKelheer,Phil Flores|Mitchell Altieri,91.0,Horror,360 Pictures,2008-03-25,11,4.1,2008,5063933.16904583,57064772.97547143,3,March,2005-2010,2000-2010,Horror,nan,nan,Phil Flores,Mitchell Altieri,4,Taylor Cole,Josh Henderson,Scout Taylor-Compton,Joseph McKelheer
11115,tt0446676,0.093988,Deal,Burt Reynolds|Bret Harrison|Shannon Elizabeth|Maria Mason|Jennifer Tilly,Gil Cates Jr.,85.0,Comedy|Drama,Andertainment Group|Crescent City Pictures|Tag Entertainment,2008-01-29,10,5.0,2008,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Comedy,Drama,nan,Gil Cates Jr.,nan,5,Burt Reynolds,Bret Harrison,Shannon Elizabeth,Maria Mason
19116,tt0804443,0.093841,Asylum,Sarah Roemer|Jake Muxworthy|Mark Rolston|Travis Van Winkle|Ellen Hollman,David R. Ellis,93.0,Horror|Science Fiction,Hyde Park Films|Mad Scientist Productions,2008-03-20,12,3.5,2008,22281305.9438016,57064772.97547143,3,March,2005-2010,2000-2010,Horror,Science Fiction,nan,David R. Ellis,nan,5,Sarah Roemer,Jake Muxworthy,Mark Rolston,Travis Van Winkle
14847,tt0985593,0.092419,Miss Conception,Heather Graham|Mia Kirshner|Tom Ellis|Will Mellor|Orlando Seale,Eric Styles,104.0,Comedy|Romance,CoproducciÃ³n Irlanda-Alemania,2008-02-08,12,4.6,2008,19419965.007528078,57064772.97547143,2,February,2005-2010,2000-2010,Comedy,Romance,nan,Eric Styles,nan,5,Heather Graham,Mia Kirshner,Tom Ellis,Will Mellor
19197,tt1129428,0.08972,Mum & Dad,Perry Benson|Dido Miles|Olga Fedori|Ainsley Howard|Toby Alexander,Steven Sheil,84.0,Horror|Thriller,EM Media|Film London|2am Films,2008-08-22,23,6.3,2008,172173.727747558,57064772.97547143,8,August,2005-2010,2000-2010,Horror,Thriller,nan,Steven Sheil,nan,5,Perry Benson,Dido Miles,Olga Fedori,Ainsley Howard
15705,tt0984200,0.089104,Incendiary,Ewan McGregor|Michelle Williams|Matthew Macfadyen|Nicholas Gleaves|Sidney Johnston,Sharon Maguire,113.0,Drama|Thriller|Romance,Capitol Films|Wild Bear Films|Archer Street Productions|UK Film Council|Aramid Entertainment Fund,2008-01-20,27,5.3,2008,10127866.3380916,57064772.97547143,1,January,2005-2010,2000-2010,Drama,Thriller,Romance,Sharon Maguire,nan,5,Ewan McGregor,Michelle Williams,Matthew Macfadyen,Nicholas Gleaves
33871,tt1249300,0.088814,"Merry Christmas, Drake and Josh",Drake Bell|Josh Peck|Miranda Cosgrove|Bailee Madison|Nancy Sullivan,Michael Grossman,94.0,Comedy,Nickelodeon Network|Schneiders Bakery,2008-12-05,13,5.8,2008,19419965.007528078,57064772.97547143,12,December,2005-2010,2000-2010,Comedy,nan,nan,Michael Grossman,nan,5,Drake Bell,Josh Peck,Miranda Cosgrove,Bailee Madison
30969,tt1190722,0.087966,Louis C.K.: Chewed Up,Louis C.K.,Louis C.K.|Shannon Hartman,60.0,Comedy,Image Entertainment,2008-10-01,31,7.8,2008,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Comedy,nan,nan,Louis C.K.,Shannon Hartman,1,Louis C.K.,nan,nan,nan
15846,tt0445939,0.085583,The Burrowers,Doug Hutchison|Clancy Brown|William Mapother|Sean Patrick Thomas|Karl Geary,J.T. Petty,96.0,Action|Horror|Western,Blue Star Pictures,2008-09-09,21,5.5,2008,7089506.43666417,57064772.97547143,9,September,2005-2010,2000-2010,Action,Horror,Western,J.T. Petty,nan,5,Doug Hutchison,Clancy Brown,William Mapother,Sean Patrick Thomas
14758,tt0944101,0.083339,Good Dick,Marianna Palka|Jason Ritter|Eric Edelstein|Martin Starr|Mark Webber,Marianna Palka,86.0,Comedy|Drama|Romance,Good Dick|Morning Knight|Present Pictures,2008-10-03,18,5.6,2008,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Comedy,Drama,Romance,Marianna Palka,nan,5,Marianna Palka,Jason Ritter,Eric Edelstein,Martin Starr
19375,tt0476991,0.07254,Were The World Mine,Tanner Cohen|Judy McLane|Zelda Williams|Wendy Robie|Nathan Geist,Tom Gustafson,95.0,Music|Romance,Speak Productions,2008-06-24,11,5.4,2008,19419965.007528078,121091.808298125,6,June,2005-2010,2000-2010,Music,Romance,nan,Tom Gustafson,nan,5,Tanner Cohen,Judy McLane,Zelda Williams,Wendy Robie
20414,tt1077026,0.082898,"Grande, grosso e Verdone",Carlo Verdone|Claudia Gerini|Eva Riccobono|Vittorio Emanuele Propizio|Andrea Miglio Risi,Carlo Verdone,102.93961105424769,Family,Filmauro,2008-03-07,35,5.3,2008,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Family,nan,nan,Carlo Verdone,nan,5,Carlo Verdone,Claudia Gerini,Eva Riccobono,Vittorio Emanuele Propizio
16194,tt0996966,0.329196,Not Quite Hollywood,Phillip Adams|Glory Annen|Briony Behets|Steve Bisley|Jamie Blanks,Mark Hartley,103.0,Comedy|Documentary,Magnolia Pictures,2008-08-28,10,6.4,2008,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Comedy,Documentary,nan,Mark Hartley,nan,5,Phillip Adams,Glory Annen,Briony Behets,Steve Bisley
15450,tt1142798,0.079309,The Family That Preys,Kathy Bates|Alfre Woodard|Tyler Perry|Sanaa Lathan|Rockmond Dunbar,Tyler Perry,111.0,Drama|Romance,Lions Gate Films,2008-09-12,11,6.4,2008,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Drama,Romance,nan,Tyler Perry,nan,5,Kathy Bates,Alfre Woodard,Tyler Perry,Sanaa Lathan
18094,tt1157605,0.161552,Anvil! The Story of Anvil,Steve 'Lips' Kudlow|Robb Reiner|Kevin Goocher|Glenn Gyorffy|William Howell,Sacha Gervasi,90.0,Documentary|Music,Zootrope Films,2008-01-14,42,7.4,2008,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Documentary,Music,nan,Sacha Gervasi,nan,5,Steve 'Lips' Kudlow,Robb Reiner,Kevin Goocher,Glenn Gyorffy
24475,tt1094661,0.0769799999999999,Coco Chanel,Shirley MacLaine|Malcolm McDowell|Jean-Claude Dreyfus|Barbora BobuÄ¾ovÃ¡|Brigitte Boucher,Christian Duguay,139.0,Drama|Romance,France 2 CinÃ©ma|Lux Vide|RAI|Pampa Production|Alchemy Television,2008-09-13,21,6.1,2008,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Drama,Romance,nan,Christian Duguay,nan,5,Shirley MacLaine,Malcolm McDowell,Jean-Claude Dreyfus,Barbora BobuÄ¾ovÃ¡
41362,tt1052352,0.076837,Princess,Nora Zehetner|Kip Pardue|Nicole Gale Anderson|Deborah Grover|Matthew Edison,Mark Rosman,89.0,Fantasy|Family,Princessa Productions|Treehouse North Productions,2008-04-20,10,5.0,2008,19419965.007528078,57064772.97547143,4,April,2005-2010,2000-2010,Fantasy,Family,nan,Mark Rosman,nan,5,Nora Zehetner,Kip Pardue,Nicole Gale Anderson,Deborah Grover
14795,tt0972359,0.210293,Baby Blues,Colleen Porch|Aiden Kersh|Ridge Canipe|Sean Johnson|Holden Thomas Maynard,Lars Jacobson|Amardeep Kaleka,85.0,Drama|Horror|Thriller,Symposium Productions|Sweat Shop Films|Neverending Light Productions|Lab 601|RedPill Productions,2008-08-05,10,4.9,2008,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Drama,Horror,Thriller,Lars Jacobson,Amardeep Kaleka,5,Colleen Porch,Aiden Kersh,Ridge Canipe,Sean Johnson
37432,tt1191113,0.012059,Fab Five: The Texas Cheerleader Scandal,Jenna Dewan|Ashley Benson|Tatum O'Neal|Aimee Spring Fortier|Jessica Heap,Tom McLoughlin,88.0,Drama|TV Movie,Fox,2008-08-02,11,5.2,2008,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Drama,TV Movie,nan,Tom McLoughlin,nan,5,Jenna Dewan,Ashley Benson,Tatum O'Neal,Aimee Spring Fortier
62459,tt1286124,0.077034,iCarly: iGo to Japan,Miranda Cosgrove|Jennette McCurdy|Nathan Kress|Jerry Trainor|Mary Scheer,Steve Hoefer,99.0,Comedy|Family,Nickelodeon Network,2008-11-08,18,5.7,2008,19419965.007528078,57064772.97547143,11,November,2005-2010,2000-2010,Comedy,Family,nan,Steve Hoefer,nan,5,Miranda Cosgrove,Jennette McCurdy,Nathan Kress,Jerry Trainor
13359,tt1091617,0.021371,Expelled: No Intelligence Allowed,Ben Stein|Richard Dawkins|William Dembski|Paul Zachary Myers,Nathan Frankowski,90.0,Documentary,Premise Media Corporation,2008-04-18,12,4.5,2008,3544753.21833208,7798457.08033059,4,April,2005-2010,2000-2010,Documentary,nan,nan,Nathan Frankowski,nan,4,Ben Stein,Richard Dawkins,William Dembski,Paul Zachary Myers
8064,tt1132474,0.064319,Chiko,Denis Moschitto|Volkan Ã–zcan|Moritz Bleibtreu|Fahri YardÄ±m|Reyhan Sahin,Ã–zgÃ¼r Yildirim,92.0,Drama,CorazÃ³n International,2008-02-09,16,6.3,2008,19419965.007528078,57064772.97547143,2,February,2005-2010,2000-2010,Drama,nan,nan,Ã–zgÃ¼r Yildirim,nan,5,Denis Moschitto,Volkan Ã–zcan,Moritz Bleibtreu,Fahri YardÄ±m
14298,tt1172206,0.038133,Somers Town,Thomas Turgoose|Piotr Jagiello|Elisa Lasowski|Kate Dickie|Perry Benson,Shane Meadows,71.0,Comedy|Drama,Big Arty Productions,2008-08-22,11,6.8,2008,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Comedy,Drama,nan,Shane Meadows,nan,5,Thomas Turgoose,Piotr Jagiello,Elisa Lasowski,Kate Dickie
20113,tt1182887,0.060669,Flirting with Forty,Heather Locklear|Robert Buckley|Vanessa Williams|Cameron Bancroft|Sam Duke,Mikael Salomon,87.0,Comedy|Romance|Drama,PeaceOut Productions|Sony Pictures Television|Nomadic Pictures|Von Zerneck Sertner Films,2008-12-06,13,3.7,2008,19419965.007528078,57064772.97547143,12,December,2005-2010,2000-2010,Comedy,Romance,Drama,Mikael Salomon,nan,5,Heather Locklear,Robert Buckley,Vanessa Williams,Cameron Bancroft
27374,tt0816556,0.054939,Lake Mungo,Talia Zucker|Rosie Traynor|David Pledger|Martin Sharpe|Steve Jodrell,Joel Anderson,84.0,Horror|Thriller,Mungo Productions,2008-06-17,24,5.9,2008,19419965.007528078,57064772.97547143,6,June,2005-2010,2000-2010,Horror,Thriller,nan,Joel Anderson,nan,5,Talia Zucker,Rosie Traynor,David Pledger,Martin Sharpe
13643,tt0963207,0.049251,George Carlin: It's Bad for Ya!,George Carlin,Rocco Urbisci,70.0,Comedy,Cable Stuff Productions,2008-03-01,14,7.0,2008,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Comedy,nan,nan,Rocco Urbisci,nan,1,George Carlin,nan,nan,nan
27258,tt1267319,0.045194,Home Movie,Adrian Pasdar|Cady McClain|Amber Joy Williams|Austin Williams,Christopher Denham,77.0,Drama|Horror|Thriller,ModerncinÃ©,2008-07-10,13,4.7,2008,19419965.007528078,57064772.97547143,7,July,2005-2010,2000-2010,Drama,Horror,Thriller,Christopher Denham,nan,4,Adrian Pasdar,Cady McClain,Amber Joy Williams,Austin Williams
14582,tt1092082,0.044583,Passchendaele,Paul Gross|Caroline Dhavernas|Joe Dinicol|Meredith Bailey|Adam Harrington,Paul Gross,114.0,Drama|Romance|War|History,Rhombus Media|Damberger Film & Cattle Co|Whizbang Films|Bell Broadcast and New Media Fund,2008-10-17,11,5.5,2008,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Drama,Romance,War,Paul Gross,nan,5,Paul Gross,Caroline Dhavernas,Joe Dinicol,Meredith Bailey
27618,tt1301160,0.042152,The Horribly Slow Murderer with the Extremely Inefficient Weapon,Paul Clemens|Michael James Kacey|Fay Kato|Melissa Paladino|Brian Rohan,Richard Gale,10.0,Comedy|Horror,Chaotic Rampage American Pictures,2008-01-01,14,6.6,2008,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Comedy,Horror,nan,Richard Gale,nan,5,Paul Clemens,Michael James Kacey,Fay Kato,Melissa Paladino
18635,tt1104806,0.033634,One Week,Joshua Jackson|Liane Balaban|Campbell Scott|Peter Spence|Marc Strange,Michael McGowan,94.0,Adventure|Drama,Mulmur Feed Company,2008-09-08,19,7.1,2008,19419965.007528078,57064772.97547143,9,September,2005-2010,2000-2010,Adventure,Drama,nan,Michael McGowan,nan,5,Joshua Jackson,Liane Balaban,Campbell Scott,Peter Spence
17358,tt1092016,0.033615,Meu Nome NÃ£o Ã‰ Johnny,Selton Mello|ClÃ©o Pires|JÃºlia Lemmertz|Felipe Severo|Gillray Coutinho,Mauro Lima,124.0,Crime|Drama,Atitude ProduÃ§Ãµes e Empreendimentos,2008-01-04,23,7.3,2008,19419965.007528078,57064772.97547143,1,January,2005-2010,2000-2010,Crime,Drama,nan,Mauro Lima,nan,5,Selton Mello,ClÃ©o Pires,JÃºlia Lemmertz,Felipe Severo
14419,tt1174034,0.030837,"Coluche, L'histoire d'un Mec",FranÃ§ois-Xavier Demaison|LÃ©a Drucker|Olivier Gourmet,Antoine de Caunes,103.0,Comedy|Drama,Mars Distribution,2008-10-15,10,6.0,2008,19419965.007528078,57064772.97547143,10,October,2005-2010,2000-2010,Comedy,Drama,nan,Antoine de Caunes,nan,3,FranÃ§ois-Xavier Demaison,LÃ©a Drucker,Olivier Gourmet,nan
70027,tt1185418,0.030719,The Wrecking Crew,Lou Adler|Herb Alpert|Hal Blaine|Glen Campbell|Al Casey,Denny Tedesco,101.0,Documentary,Lunch Box Entertainment,2008-03-11,14,6.8,2008,19419965.007528078,57064772.97547143,3,March,2005-2010,2000-2010,Documentary,nan,nan,Denny Tedesco,nan,5,Lou Adler,Herb Alpert,Hal Blaine,Glen Campbell
24328,tt1330219,0.142713,Tokyo Mater,Larry the Cable Guy|Keith Ferguson,John Lasseter|Victor Navone|Rob Gibbs,6.0,Animation|Comedy,Pixar Animation Studios,2008-12-12,11,6.2,2008,19419965.007528078,57064772.97547143,12,December,2005-2010,2000-2010,Animation,Comedy,nan,John Lasseter,Victor Navone,2,Larry the Cable Guy,Keith Ferguson,nan,nan
19079,tt1034325,0.028143,Phoebe in Wonderland,Felicity Huffman|Elle Fanning|Patricia Clarkson|Bill Pullman,Daniel Barnz,96.0,Drama,Silverwood Films,2008-02-07,19,6.9,2008,19419965.007528078,57064772.97547143,2,February,2005-2010,2000-2010,Drama,nan,nan,Daniel Barnz,nan,4,Felicity Huffman,Elle Fanning,Patricia Clarkson,Bill Pullman
27621,tt1013542,0.020272,The Cheetah Girls: One World,Sabrina Bryan|Adrienne Bailon|Kiely Williams|Roshan Seth|Michael Steger,Paul Hoen,90.0,Comedy|Drama|Family|Music|TV Movie,Walt Disney Pictures|Disney Channel,2008-08-22,36,4.7,2008,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Comedy,Drama,Family,Paul Hoen,nan,5,Sabrina Bryan,Adrienne Bailon,Kiely Williams,Roshan Seth
13676,tt0969647,0.030366,The Little Mermaid: Ariel's Beginning,Jodi Benson|Samuel E. Wright|Sally Field|Jim Cummings|Parker Goris,Peggy Holmes,77.0,Family|Animation,DisneyToon Studios,2008-08-26,100,6.7,2008,19419965.007528078,57064772.97547143,8,August,2005-2010,2000-2010,Family,Animation,nan,Peggy Holmes,nan,5,Jodi Benson,Samuel E. Wright,Sally Field,Jim Cummings
15125,tt0487928,0.007487,Dante 01,Lambert Wilson|Linh Äan Pháº¡m|Simona Maicanescu|Dominique Pinon|Bruno Lochet,Marc Caro,82.0,Science Fiction,Eskwad|StudioCanal|Wild Bunch|Canal+|CinÃ©CinÃ©ma,2008-01-02,18,4.5,2008,8102293.07047334,57064772.97547143,1,January,2005-2010,2000-2010,Science Fiction,nan,nan,Marc Caro,nan,5,Lambert Wilson,Linh Äan Pháº¡m,Simona Maicanescu,Dominique Pinon
33295,tt1286821,0.005391,More Than a Game,LeBron James|Romeo Travis|Sian Cotton|Willie McGee|Dru Joyce,Kristopher Belman,105.0,Documentary|Family,Harvey Mason Media,2008-09-06,10,6.4,2008,19419965.007528078,898371.115001112,9,September,2005-2010,2000-2010,Documentary,Family,nan,Kristopher Belman,nan,5,LeBron James,Romeo Travis,Sian Cotton,Willie McGee
253353,tt1127884,0.003238,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,Miley Cyrus|Nick Jonas|Joe Jonas|Kevin Jonas|Kenny Ortega,Bruce Hendricks,82.0,Documentary|Music,Walt Disney Pictures,2008-02-01,15,5.9,2008,19419965.007528078,57064772.97547143,2,February,2005-2010,2000-2010,Documentary,Music,nan,Bruce Hendricks,nan,5,Miley Cyrus,Nick Jonas,Joe Jonas,Kevin Jonas
